Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
86,7,2015-07-26,0,0,0,0,0,0
87,7,2015-07-26,0,0,0,0,0,0
88,7,2015-07-26,0,0,0,0,0,0
89,7,2015-07-26,0,0,0,0,0,0
90,7,2015-07-26,0,0,0,0,0,0
91,7,2015-07-26,0,0,0,0,0,0
92,7,2015-07-26,0,0,0,0,0,0
93,7,2015-07-26,0,0,0,0,0,0
94,7,2015-07-26,0,0,0,0,0,0
95,7,2015-07-26,0,0,0,0,0,0
96,7,2015-07-26,0,0,0,0,0,0
97,7,2015-07-26,0,0,0,0,0,0
98,7,2015-07-26,0,0,0,0,0,0
99,7,2015-07-26,0,0,0,0,0,0
1,6,2015-07-25,4364,500,1,0,0,0
2,6,2015-07-25,2512,316,1,0,0,0
3,6,2015-07-25,3878,412,1,0,0,0
4,6,2015-07-25,9322,1219,1,0,0,0
5,6,2015-07-25,2030,228,1,0,0,0
6,6,2015-07-25,2892,306,1,0,0,0
7,6,2015-07-25,6574,705,1,0,0,0
8,6,2015-07-25,3288,398,1,0,0,0
9,6,2015-07-25,5330,468,1,0,0,0
10,6,2015-07-25,4713,475,1,0,0,1
11,6,2015-07-25,4712,642,1,0,0,0
12,6,2015-07-25,5185,651,1,0,0,0
13,6,2015-07-25,4361,340,1,0,0,0
14,6,2015-07-25,2952,348,1,0,0,0
15,6,2015-07-25,5209,555,1,0,0,0
16,6,2015-07-25,6105,571,1,0,0,0
17,6,2015-07-25,2572,357,1,0,0,0
18,6,2015-07-25,4416,475,1,0,0,0
19,6,2015-07-25,3562,299,1,0,0,0
20,6,2015-07-25,6588,643,1,0,0,0
21,6,2015-07-25,5808,512,1,0,0,0
22,6,2015-07-25,3540,415,1,0,0,0
23,6,2015-07-25,4191,388,1,0,0,0
24,6,2015-07-25,5916,537,1,0,0,0
25,6,2015-07-25,7285,1004,1,0,0,0
26,6,2015-07-25,5568,498,1,0,0,0
27,6,2015-07-25,5120,598,1,0,0,0
28,6,2015-07-25,1864,231,1,0,0,0
29,6,2015-07-25,6084,526,1,0,0,0
30,6,2015-07-25,2513,394,1,0,0,0
31,6,2015-07-25,5403,517,1,0,0,0
32,6,2015-07-25,2532,308,1,0,0,0
33,6,2015-07-25,7188,694,1,0,0,0
34,6,2015-07-25,7089,824,1,0,0,0
35,6,2015-07-25,6557,507,1,0,0,0
36,6,2015-07-25,10830,1107,1,0,0,0
37,6,2015-07-25,6547,776,1,0,0,0
38,6,2015-07-25,5559,508,1,0,0,0
39,6,2015-07-25,2022,300,1,0,0,0
40,6,2015-07-25,3496,478,1,0,0,0
41,6,2015-07-25,6217,469,1,0,0,0
42,6,2015-07-25,6044,662,1,0,0,0
43,6,2015-07-25,3931,338,1,0,0,0
44,6,2015-07-25,2755,346,1,0,0,0
45,6,2015-07-25,5828,474,1,0,0,0
46,6,2015-07-25,5257,651,1,0,0,0
47,6,2015-07-25,4845,627,1,0,0,0
48,6,2015-07-25,2090,217,1,0,0,0
49,6,2015-07-25,8302,602,1,0,0,0
50,6,2015-07-25,4356,360,1,0,0,0
51,6,2015-07-25,7902,580,1,0,0,0
52,6,2015-07-25,6117,442,1,0,0,0
53,6,2015-07-25,2468,305,1,0,0,0
54,6,2015-07-25,8142,760,1,0,0,0
55,6,2015-07-25,2632,321,1,0,0,0
56,6,2015-07-25,9229,627,1,0,0,0
57,6,2015-07-25,6477,635,1,0,0,0
58,6,2015-07-25,6841,545,1,0,0,0
59,6,2015-07-25,2624,254,1,0,0,0
60,6,2015-07-25,5250,415,1,0,0,0
61,6,2015-07-25,4675,576,1,0,0,0
62,6,2015-07-25,3043,324,1,0,0,0
63,6,2015-07-25,7191,668,1,0,0,0
64,6,2015-07-25,9630,751,1,0,0,0
65,6,2015-07-25,2837,246,1,0,0,0
66,6,2015-07-25,6398,559,1,0,0,0
67,6,2015-07-25,6107,587,1,0,0,0
68,6,2015-07-25,6854,978,1,0,0,0
69,6,2015-07-25,7556,930,1,0,0,0
70,6,2015-07-25,5470,550,1,0,0,1
71,6,2015-07-25,5346,480,1,0,0,0
72,6,2015-07-25,2112,249,1,0,0,0
73,6,2015-07-25,2526,249,1,0,0,0
74,6,2015-07-25,3312,421,1,0,0,0
75,6,2015-07-25,5809,610,1,0,0,0
76,6,2015-07-25,7907,849,1,0,0,0
77,6,2015-07-25,7960,622,1,0,0,0
78,6,2015-07-25,1867,284,1,0,0,0
79,6,2015-07-25,4167,435,1,0,0,0
80,6,2015-07-25,9261,684,1,0,0,0
81,6,2015-07-25,9060,718,1,0,0,0
82,6,2015-07-25,4601,423,1,0,0,0
83,6,2015-07-25,2303,223,1,0,0,0
84,6,2015-07-25,8413,914,1,0,0,0
85,6,2015-07-25,5099,834,1,0,0,0
86,6,2015-07-25,2260,296,1,0,0,0
87,6,2015-07-25,3784,516,1,0,0,0
88,6,2015-07-25,1991,212,1,0,0,0
89,6,2015-07-25,4831,461,1,0,0,0
90,6,2015-07-25,5088,641,1,0,0,0
91,6,2015-07-25,4506,410,1,0,0,0
92,6,2015-07-25,4712,458,1,0,0,0
93,6,2015-07-25,2791,270,1,0,0,0
94,6,2015-07-25,5176,496,1,0,0,0
95,6,2015-07-25,4042,445,1,0,0,0
96,6,2015-07-25,1951,193,1,0,0,0
97,6,2015-07-25,4839,433,1,0,0,0
98,6,2015-07-25,5314,428,1,0,0,0
99,6,2015-07-25,5192,512,1,0,0,0
1,5,2015-07-24,3706,459,1,0,0,0
2,5,2015-07-24,3854,468,1,0,0,1
3,5,2015-07-24,5080,607,1,0,0,1
4,5,2015-07-24,8322,1108,1,0,0,1
5,5,2015-07-24,3815,485,1,0,0,1
6,5,2015-07-24,3804,454,1,0,0,1
7,5,2015-07-24,9203,1062,1,0,0,1
8,5,2015-07-24,4917,558,1,0,0,1
9,5,2015-07-24,5464,546,1,0,0,1
10,5,2015-07-24,6152,603,1,0,0,1
11,5,2015-07-24,6192,869,1,0,0,1
12,5,2015-07-24,6078,758,1,0,0,1
13,5,2015-07-24,3483,287,1,0,0,0
14,5,2015-07-24,4775,567,1,0,0,1
15,5,2015-07-24,5255,573,1,0,0,1
16,5,2015-07-24,7781,888,1,0,0,0
17,5,2015-07-24,4443,657,1,0,0,1
18,5,2015-07-24,6409,717,1,0,0,1
19,5,2015-07-24,5330,509,1,0,0,1
20,5,2015-07-24,7988,885,1,0,0,0
21,5,2015-07-24,4138,427,1,0,0,0
22,5,2015-07-24,5221,592,1,0,0,0
23,5,2015-07-24,4483,434,1,0,0,0
24,5,2015-07-24,7692,681,1,0,0,1
25,5,2015-07-24,7165,1120,1,0,0,1
26,5,2015-07-24,6003,498,1,0,0,1
27,5,2015-07-24,6382,845,1,0,0,1
28,5,2015-07-24,3970,469,1,0,0,1
29,5,2015-07-24,6419,556,1,0,0,1
30,5,2015-07-24,2722,460,1,0,0,1
31,5,2015-07-24,5856,577,1,0,0,1
32,5,2015-07-24,3416,436,1,0,0,0
33,5,2015-07-24,6789,689,1,0,0,1
34,5,2015-07-24,6262,839,1,0,0,1
35,5,2015-07-24,8602,676,1,0,0,1
36,5,2015-07-24,9825,1065,1,0,0,0
37,5,2015-07-24,5547,636,1,0,0,1
38,5,2015-07-24,4366,420,1,0,0,1
39,5,2015-07-24,3448,485,1,0,0,1
40,5,2015-07-24,3941,494,1,0,0,1
41,5,2015-07-24,6038,444,1,0,0,0
42,5,2015-07-24,8577,946,1,0,0,1
43,5,2015-07-24,5554,528,1,0,0,1
44,5,2015-07-24,4224,509,1,0,0,1
45,5,2015-07-24,4906,365,1,0,0,0
46,5,2015-07-24,4902,602,1,0,0,0
47,5,2015-07-24,5599,768,1,0,0,1
48,5,2015-07-24,2821,334,1,0,0,1
49,5,2015-07-24,7199,502,1,0,0,0
50,5,2015-07-24,3682,318,1,0,0,0
51,5,2015-07-24,5737,448,1,0,0,0
52,5,2015-07-24,5988,426,1,0,0,0
53,5,2015-07-24,4968,517,1,0,0,1
54,5,2015-07-24,7008,622,1,0,0,1
55,5,2015-07-24,3901,526,1,0,0,1
56,5,2015-07-24,7653,539,1,0,0,0
57,5,2015-07-24,7140,711,1,0,0,1
58,5,2015-07-24,7046,518,1,0,0,0
59,5,2015-07-24,4602,497,1,0,0,1
60,5,2015-07-24,7046,643,1,0,0,1
61,5,2015-07-24,4851,505,1,0,0,0
62,5,2015-07-24,5392,672,1,0,0,1
63,5,2015-07-24,5679,548,1,0,0,1
64,5,2015-07-24,9556,728,1,0,0,1
65,5,2015-07-24,4443,404,1,0,0,1
66,5,2015-07-24,5314,507,1,0,0,0
67,5,2015-07-24,7023,732,1,0,0,0
68,5,2015-07-24,7358,1055,1,0,0,1
69,5,2015-07-24,8095,1129,1,0,0,0
70,5,2015-07-24,6955,645,1,0,0,1
71,5,2015-07-24,6642,650,1,0,0,1
72,5,2015-07-24,3343,401,1,0,0,0
73,5,2015-07-24,4138,451,1,0,0,1
74,5,2015-07-24,4377,638,1,0,0,1
75,5,2015-07-24,5503,625,1,0,0,1
76,5,2015-07-24,8705,909,1,0,0,0
77,5,2015-07-24,7428,660,1,0,0,0
78,5,2015-07-24,3189,424,1,0,0,1
79,5,2015-07-24,5143,536,1,0,0,0
80,5,2015-07-24,8139,586,1,0,0,0
81,5,2015-07-24,7206,558,1,0,0,0
82,5,2015-07-24,7541,759,1,0,0,1
83,5,2015-07-24,3191,311,1,0,0,1
84,5,2015-07-24,10409,1118,1,0,0,1
85,5,2015-07-24,5791,831,1,0,0,1
86,5,2015-07-24,3513,504,1,0,0,1
87,5,2015-07-24,4541,623,1,0,0,1
88,5,2015-07-24,5098,582,1,0,0,1
89,5,2015-07-24,5870,651,1,0,0,0
90,5,2015-07-24,6243,841,1,0,0,1
91,5,2015-07-24,3565,393,1,0,0,0
92,5,2015-07-24,4138,449,1,0,0,1
93,5,2015-07-24,5010,579,1,0,0,1
94,5,2015-07-24,5524,538,1,0,0,1
95,5,2015-07-24,5879,707,1,0,0,1
96,5,2015-07-24,4380,453,1,0,0,1
97,5,2015-07-24,6231,609,1,0,0,1
98,5,2015-07-24,4683,421,1,0,0,1
99,5,2015-07-24,4752,453,1,0,0,0
1,4,2015-07-23,3769,503,1,0,0,0
2,4,2015-07-23,4108,521,1,0,0,1
3,4,2015-07-23,5702,655,1,0,0,1
4,4,2015-07-23,7286,1101,1,0,0,1
5,4,2015-07-23,3713,455,1,0,0,1
6,4,2015-07-23,3482,442,1,0,0,1
7,4,2015-07-23,9550,1096,1,0,0,1
8,4,2015-07-23,6109,783,1,0,0,1
9,4,2015-07-23,6471,579,1,0,0,1
10,4,2015-07-23,6401,579,1,0,0,1
11,4,2015-07-23,6151,914,1,0,0,1
12,4,2015-07-23,5784,780,1,0,0,1
13,4,2015-07-23,3959,312,1,0,0,0
14,4,2015-07-23,4080,514,1,0,0,1
15,4,2015-07-23,5623,586,1,0,0,1
16,4,2015-07-23,7865,924,1,0,0,0
17,4,2015-07-23,5328,731,1,0,0,1
18,4,2015-07-23,6450,684,1,0,0,1
19,4,2015-07-23,5465,528,1,0,0,1
20,4,2015-07-23,9262,1076,1,0,0,0
21,4,2015-07-23,4340,388,1,0,0,0
22,4,2015-07-23,4390,501,1,0,0,0
23,4,2015-07-23,4311,430,1,0,0,0
24,4,2015-07-23,7534,701,1,0,0,1
25,4,2015-07-23,8323,1224,1,0,0,1
26,4,2015-07-23,6204,529,1,0,0,1
27,4,2015-07-23,6749,890,1,0,0,1
28,4,2015-07-23,3607,474,1,0,0,1
29,4,2015-07-23,5590,519,1,0,0,1
30,4,2015-07-23,3364,570,1,0,0,1
31,4,2015-07-23,4683,483,1,0,0,1
32,4,2015-07-23,3528,432,1,0,0,0
33,4,2015-07-23,6090,657,1,0,0,1
34,4,2015-07-23,6713,828,1,0,0,1
35,4,2015-07-23,7779,609,1,0,0,1
36,4,2015-07-23,9949,1043,1,0,0,0
37,4,2015-07-23,5196,660,1,0,0,1
38,4,2015-07-23,4232,388,1,0,0,1
39,4,2015-07-23,3802,526,1,0,0,1
40,4,2015-07-23,4027,576,1,0,0,1
41,4,2015-07-23,5578,420,1,0,0,0
42,4,2015-07-23,8036,939,1,0,0,1
43,4,2015-07-23,4917,504,1,0,0,1
44,4,2015-07-23,4460,540,1,0,0,1
45,4,2015-07-23,4456,391,1,0,0,0
46,4,2015-07-23,4350,591,1,0,0,0
47,4,2015-07-23,6246,791,1,0,0,1
48,4,2015-07-23,2834,327,1,0,0,1
49,4,2015-07-23,6284,479,1,0,0,0
50,4,2015-07-23,3794,374,1,0,0,0
51,4,2015-07-23,7042,533,1,0,0,0
52,4,2015-07-23,6213,433,1,0,0,0
53,4,2015-07-23,4517,560,1,0,0,1
54,4,2015-07-23,6186,571,1,0,0,1
55,4,2015-07-23,4406,562,1,0,0,1
56,4,2015-07-23,7487,568,1,0,0,0
57,4,2015-07-23,8135,786,1,0,0,1
58,4,2015-07-23,5917,485,1,0,0,0
59,4,2015-07-23,4534,505,1,0,0,1
60,4,2015-07-23,8113,687,1,0,0,1
61,4,2015-07-23,3928,512,1,0,0,0
62,4,2015-07-23,5643,657,1,0,0,1
63,4,2015-07-23,6228,587,1,0,0,1
64,4,2015-07-23,8478,705,1,0,0,1
65,4,2015-07-23,4805,470,1,0,0,1
66,4,2015-07-23,6430,517,1,0,0,0
67,4,2015-07-23,7654,786,1,0,0,0
68,4,2015-07-23,7984,1174,1,0,0,1
69,4,2015-07-23,8173,1129,1,0,0,0
70,4,2015-07-23,5585,607,1,0,0,1
71,4,2015-07-23,6867,609,1,0,0,1
72,4,2015-07-23,3535,415,1,0,0,0
73,4,2015-07-23,3855,440,1,0,0,1
74,4,2015-07-23,4540,676,1,0,0,1
75,4,2015-07-23,6630,684,1,0,0,1
76,4,2015-07-23,7994,870,1,0,0,0
77,4,2015-07-23,6424,606,1,0,0,0
78,4,2015-07-23,2893,385,1,0,0,1
79,4,2015-07-23,4444,489,1,0,0,0
80,4,2015-07-23,7797,587,1,0,0,0
81,4,2015-07-23,6568,512,1,0,0,0
82,4,2015-07-23,7716,759,1,0,0,1
83,4,2015-07-23,2710,271,1,0,0,1
84,4,2015-07-23,10504,1111,1,0,0,1
85,4,2015-07-23,5223,802,1,0,0,1
86,4,2015-07-23,3677,513,1,0,0,1
87,4,2015-07-23,4272,641,1,0,0,1
88,4,2015-07-23,4625,539,1,0,0,1
89,4,2015-07-23,6103,678,1,0,0,0
90,4,2015-07-23,7391,946,1,0,0,1
91,4,2015-07-23,3997,457,1,0,0,0
92,4,2015-07-23,4279,432,1,0,0,1
93,4,2015-07-23,4740,531,1,0,0,1
94,4,2015-07-23,5580,560,1,0,0,1
95,4,2015-07-23,5333,685,1,0,0,1
96,4,2015-07-23,4655,523,1,0,0,1
97,4,2015-07-23,6790,687,1,0,0,1
98,4,2015-07-23,4413,427,1,0,0,1
99,4,2015-07-23,5040,456,1,0,0,0
1,3,2015-07-22,3464,463,1,0,0,0
2,3,2015-07-22,5093,650,1,0,0,1
3,3,2015-07-22,5414,607,1,0,0,1
4,3,2015-07-22,8503,1108,1,0,0,1
5,3,2015-07-22,3595,503,1,0,0,1
6,3,2015-07-22,3469,408,1,0,0,1
7,3,2015-07-22,8214,874,1,0,0,1
8,3,2015-07-22,4996,626,1,0,0,1
9,3,2015-07-22,5649,539,1,0,0,1
10,3,2015-07-22,5561,600,1,0,0,0
11,3,2015-07-22,7185,997,1,0,0,1
12,3,2015-07-22,6201,796,1,0,0,1
13,3,2015-07-22,3164,256,1,0,0,0
14,3,2015-07-22,4409,541,1,0,0,1
15,3,2015-07-22,4899,511,1,0,0,1
16,3,2015-07-22,6779,802,1,0,0,0
17,3,2015-07-22,4952,674,1,0,0,1
18,3,2015-07-22,5940,654,1,0,0,1
19,3,2015-07-22,4826,532,1,0,0,1
20,3,2015-07-22,7264,823,1,0,0,0
21,3,2015-07-22,4162,386,1,0,0,0
22,3,2015-07-22,4058,436,1,0,0,0
23,3,2015-07-22,4364,413,1,0,0,0
24,3,2015-07-22,7706,720,1,0,0,1
25,3,2015-07-22,9047,1147,1,0,0,1
26,3,2015-07-22,4332,401,1,0,0,1
27,3,2015-07-22,6789,874,1,0,0,1
28,3,2015-07-22,3197,394,1,0,0,1
29,3,2015-07-22,5562,517,1,0,0,1
30,3,2015-07-22,3094,491,1,0,0,1
31,3,2015-07-22,4553,464,1,0,0,1
32,3,2015-07-22,3870,458,1,0,0,0
33,3,2015-07-22,6561,657,1,0,0,1
34,3,2015-07-22,6209,871,1,0,0,1
35,3,2015-07-22,8181,609,1,0,0,1
36,3,2015-07-22,9981,1067,1,0,0,0
37,3,2015-07-22,4802,538,1,0,0,1
38,3,2015-07-22,4139,378,1,0,0,1
39,3,2015-07-22,3817,545,1,0,0,1
40,3,2015-07-22,3982,552,1,0,0,1
41,3,2015-07-22,4125,350,1,0,0,0
42,3,2015-07-22,9065,1001,1,0,0,1
43,3,2015-07-22,4517,464,1,0,0,1
44,3,2015-07-22,4166,509,1,0,0,1
45,3,2015-07-22,4122,342,1,0,0,0
46,3,2015-07-22,3651,498,1,0,0,0
47,3,2015-07-22,5881,844,1,0,0,1
48,3,2015-07-22,2694,338,1,0,0,1
49,3,2015-07-22,5985,468,1,0,0,0
50,3,2015-07-22,3273,292,1,0,0,0
51,3,2015-07-22,5124,416,1,0,0,0
52,3,2015-07-22,4411,331,1,0,0,0
53,3,2015-07-22,4604,494,1,0,0,1
54,3,2015-07-22,5212,511,1,0,0,1
55,3,2015-07-22,3068,465,1,0,0,1
56,3,2015-07-22,6287,466,1,0,0,0
57,3,2015-07-22,6059,640,1,0,0,1
58,3,2015-07-22,4985,424,1,0,0,0
59,3,2015-07-22,3864,477,1,0,0,1
60,3,2015-07-22,6035,637,1,0,0,1
61,3,2015-07-22,5289,576,1,0,0,0
62,3,2015-07-22,5472,679,1,0,0,1
63,3,2015-07-22,4484,424,1,0,0,1
64,3,2015-07-22,7923,644,1,0,0,1
65,3,2015-07-22,3477,326,1,0,0,1
66,3,2015-07-22,5005,451,1,0,0,0
67,3,2015-07-22,6554,690,1,0,0,0
68,3,2015-07-22,8215,1198,1,0,0,1
69,3,2015-07-22,7670,1082,1,0,0,0
70,3,2015-07-22,5767,576,1,0,0,0
71,3,2015-07-22,6306,621,1,0,0,1
72,3,2015-07-22,3245,383,1,0,0,0
73,3,2015-07-22,3737,406,1,0,0,1
74,3,2015-07-22,5165,748,1,0,0,1
75,3,2015-07-22,5065,567,1,0,0,1
76,3,2015-07-22,6158,697,1,0,0,0
77,3,2015-07-22,6127,544,1,0,0,0
78,3,2015-07-22,2842,415,1,0,0,1
79,3,2015-07-22,4559,458,1,0,0,0
80,3,2015-07-22,5334,439,1,0,0,0
81,3,2015-07-22,5987,488,1,0,0,0
82,3,2015-07-22,6745,690,1,0,0,1
83,3,2015-07-22,2387,258,1,0,0,1
84,3,2015-07-22,11102,1254,1,0,0,1
85,3,2015-07-22,5504,821,1,0,0,1
86,3,2015-07-22,3574,512,1,0,0,1
87,3,2015-07-22,5021,700,1,0,0,1
88,3,2015-07-22,5589,619,1,0,0,1
89,3,2015-07-22,5049,553,1,0,0,0
90,3,2015-07-22,6717,869,1,0,0,1
91,3,2015-07-22,3468,362,1,0,0,0
92,3,2015-07-22,3890,401,1,0,0,1
93,3,2015-07-22,4656,494,1,0,0,1
94,3,2015-07-22,5556,541,1,0,0,1
95,3,2015-07-22,5564,617,1,0,0,1
96,3,2015-07-22,4299,485,1,0,0,1
97,3,2015-07-22,5390,535,1,0,0,1
98,3,2015-07-22,4278,409,1,0,0,1
99,3,2015-07-22,3916,365,1,0,0,0
1,2,2015-07-21,3558,469,1,0,0,0
2,2,2015-07-21,3836,532,1,0,0,1
3,2,2015-07-21,5600,661,1,0,0,1
4,2,2015-07-21,9176,1149,1,0,0,1
5,2,2015-07-21,3497,445,1,0,0,1
6,2,2015-07-21,3720,494,1,0,0,1
7,2,2015-07-21,9169,1118,1,0,0,1
8,2,2015-07-21,5168,673,1,0,0,1
9,2,2015-07-21,5873,510,1,0,0,1
10,2,2015-07-21,6479,654,1,0,0,0
11,2,2015-07-21,6315,932,1,0,0,1
12,2,2015-07-21,6314,813,1,0,0,1
13,2,2015-07-21,3080,248,1,0,0,0
14,2,2015-07-21,4518,555,1,0,0,1
15,2,2015-07-21,5449,545,1,0,0,1
16,2,2015-07-21,7274,887,1,0,0,0
17,2,2015-07-21,5847,759,1,0,0,1
18,2,2015-07-21,5207,596,1,0,0,1
19,2,2015-07-21,5362,564,1,0,0,1
20,2,2015-07-21,7759,899,1,0,0,0
21,2,2015-07-21,3620,367,1,0,0,0
22,2,2015-07-21,4487,468,1,0,0,0
23,2,2015-07-21,4089,382,1,0,0,0
24,2,2015-07-21,8227,718,1,0,0,1
25,2,2015-07-21,8718,1279,1,0,0,1
26,2,2015-07-21,5237,435,1,0,0,1
27,2,2015-07-21,7727,927,1,0,0,1
28,2,2015-07-21,3883,454,1,0,0,1
29,2,2015-07-21,6701,622,1,0,0,1
30,2,2015-07-21,3627,590,1,0,0,1
31,2,2015-07-21,4128,411,1,0,0,1
32,2,2015-07-21,3110,413,1,0,0,0
33,2,2015-07-21,6981,661,1,0,0,1
34,2,2015-07-21,6427,871,1,0,0,1
35,2,2015-07-21,7833,568,1,0,0,1
36,2,2015-07-21,9232,1060,1,0,0,0
37,2,2015-07-21,5149,566,1,0,0,1
38,2,2015-07-21,4198,411,1,0,0,1
39,2,2015-07-21,3855,500,1,0,0,1
40,2,2015-07-21,5224,638,1,0,0,1
41,2,2015-07-21,5043,378,1,0,0,0
42,2,2015-07-21,8334,904,1,0,0,1
43,2,2015-07-21,5377,524,1,0,0,1
44,2,2015-07-21,3869,497,1,0,0,1
45,2,2015-07-21,4048,319,1,0,0,0
46,2,2015-07-21,3459,513,1,0,0,0
47,2,2015-07-21,5770,786,1,0,0,1
48,2,2015-07-21,2868,314,1,0,0,1
49,2,2015-07-21,6133,460,1,0,0,0
50,2,2015-07-21,3068,292,1,0,0,0
51,2,2015-07-21,5797,440,1,0,0,0
52,2,2015-07-21,5453,357,1,0,0,0
53,2,2015-07-21,5038,544,1,0,0,1
54,2,2015-07-21,5434,516,1,0,0,1
55,2,2015-07-21,4158,501,1,0,0,1
56,2,2015-07-21,7047,512,1,0,0,0
57,2,2015-07-21,7200,707,1,0,0,1
58,2,2015-07-21,6159,482,1,0,0,0
59,2,2015-07-21,4845,515,1,0,0,1
60,2,2015-07-21,7118,630,1,0,0,1
61,2,2015-07-21,4803,541,1,0,0,0
62,2,2015-07-21,6115,675,1,0,0,1
63,2,2015-07-21,5102,499,1,0,0,1
64,2,2015-07-21,7659,589,1,0,0,1
65,2,2015-07-21,4030,414,1,0,0,1
66,2,2015-07-21,5111,469,1,0,0,0
67,2,2015-07-21,7537,745,1,0,0,0
68,2,2015-07-21,8614,1189,1,0,0,1
69,2,2015-07-21,8753,1161,1,0,0,0
70,2,2015-07-21,5479,571,1,0,0,0
71,2,2015-07-21,7110,623,1,0,0,1
72,2,2015-07-21,3439,425,1,0,0,0
73,2,2015-07-21,4081,463,1,0,0,1
74,2,2015-07-21,4800,731,1,0,0,1
75,2,2015-07-21,5720,598,1,0,0,1
76,2,2015-07-21,7792,824,1,0,0,0
77,2,2015-07-21,5784,533,1,0,0,0
78,2,2015-07-21,2830,407,1,0,0,1
79,2,2015-07-21,4801,537,1,0,0,0
80,2,2015-07-21,5608,496,1,0,0,0
81,2,2015-07-21,6147,457,1,0,0,0
82,2,2015-07-21,6729,695,1,0,0,1
83,2,2015-07-21,2650,266,1,0,0,1
84,2,2015-07-21,11458,1177,1,0,0,1
85,2,2015-07-21,5206,791,1,0,0,1
86,2,2015-07-21,3309,459,1,0,0,1
87,2,2015-07-21,5803,764,1,0,0,1
88,2,2015-07-21,5104,588,1,0,0,1
89,2,2015-07-21,5346,584,1,0,0,0
90,2,2015-07-21,6961,932,1,0,0,1
91,2,2015-07-21,3873,421,1,0,0,0
92,2,2015-07-21,4846,448,1,0,0,1
93,2,2015-07-21,4490,476,1,0,0,1
94,2,2015-07-21,5282,505,1,0,0,1
95,2,2015-07-21,6208,745,1,0,0,1
96,2,2015-07-21,4821,494,1,0,0,1
97,2,2015-07-21,5236,550,1,0,0,1
98,2,2015-07-21,4375,374,1,0,0,1
99,2,2015-07-21,3932,393,1,0,0,0
1,1,2015-07-20,4395,526,1,0,0,0
2,1,2015-07-20,4435,564,1,0,0,1
3,1,2015-07-20,5798,671,1,0,0,1
4,1,2015-07-20,10283,1348,1,0,0,1
5,1,2015-07-20,4183,530,1,0,0,1
6,1,2015-07-20,4301,548,1,0,0,1
7,1,2015-07-20,10159,1112,1,0,0,1
8,1,2015-07-20,5956,733,1,0,0,1
9,1,2015-07-20,7152,622,1,0,0,1
10,1,2015-07-20,6111,657,1,0,0,0
11,1,2015-07-20,7733,1062,1,0,0,1
12,1,2015-07-20,6754,885,1,0,0,1
13,1,2015-07-20,3868,307,1,0,0,0
14,1,2015-07-20,4780,571,1,0,0,1
15,1,2015-07-20,6898,671,1,0,0,1
16,1,2015-07-20,7632,939,1,0,0,0
17,1,2015-07-20,5908,824,1,0,0,1
18,1,2015-07-20,6336,711,1,0,0,1
19,1,2015-07-20,6635,618,1,0,0,1
20,1,2015-07-20,9384,1001,1,0,0,0
21,1,2015-07-20,4170,419,1,0,0,0
22,1,2015-07-20,4675,503,1,0,0,0
23,1,2015-07-20,5729,511,1,0,0,0
24,1,2015-07-20,9362,829,1,0,0,1
25,1,2015-07-20,10493,1413,1,0,0,1
26,1,2015-07-20,6417,553,1,0,0,1
27,1,2015-07-20,7437,912,1,0,0,1
28,1,2015-07-20,4338,489,1,0,0,1
29,1,2015-07-20,7101,627,1,0,0,1
30,1,2015-07-20,3405,517,1,0,0,1
31,1,2015-07-20,4902,497,1,0,0,1
32,1,2015-07-20,4668,538,1,0,0,0
33,1,2015-07-20,7160,698,1,0,0,1
34,1,2015-07-20,8104,1025,1,0,0,1
35,1,2015-07-20,8752,660,1,0,0,1
36,1,2015-07-20,11433,1188,1,0,0,0
37,1,2015-07-20,5804,669,1,0,0,1
38,1,2015-07-20,5221,497,1,0,0,1
39,1,2015-07-20,4483,555,1,0,0,1
40,1,2015-07-20,4554,598,1,0,0,1
41,1,2015-07-20,5019,419,1,0,0,0
42,1,2015-07-20,8781,970,1,0,0,1
43,1,2015-07-20,6031,551,1,0,0,1
44,1,2015-07-20,4915,621,1,0,0,1
45,1,2015-07-20,4571,363,1,0,0,0
46,1,2015-07-20,4225,583,1,0,0,0
47,1,2015-07-20,6195,857,1,0,0,1
48,1,2015-07-20,3236,370,1,0,0,1
49,1,2015-07-20,6286,485,1,0,0,0
50,1,2015-07-20,3877,344,1,0,0,0
51,1,2015-07-20,7202,500,1,0,0,0
52,1,2015-07-20,5297,370,1,0,0,0
53,1,2015-07-20,4864,578,1,0,0,1
54,1,2015-07-20,6927,638,1,0,0,1
55,1,2015-07-20,4640,579,1,0,0,1
56,1,2015-07-20,7710,547,1,0,0,0
57,1,2015-07-20,7927,839,1,0,0,1
58,1,2015-07-20,7357,546,1,0,0,0
59,1,2015-07-20,6130,594,1,0,0,1
60,1,2015-07-20,7598,676,1,0,0,1
61,1,2015-07-20,6316,628,1,0,0,0
62,1,2015-07-20,5617,684,1,0,0,1
63,1,2015-07-20,5852,538,1,0,0,1
64,1,2015-07-20,10176,787,1,0,0,1
65,1,2015-07-20,4602,439,1,0,0,1
66,1,2015-07-20,5418,525,1,0,0,0
67,1,2015-07-20,7714,804,1,0,0,0
68,1,2015-07-20,9284,1331,1,0,0,1
69,1,2015-07-20,9259,1226,1,0,0,0
70,1,2015-07-20,6401,600,1,0,0,0
71,1,2015-07-20,7682,689,1,0,0,1
