SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE
100896,1,F,N,N,0,112500.0,1006920.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-13913,-1252,Laborers
100897,0,M,N,Y,0,135000.0,550980.0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.006305,-8087,-473,
100898,0,F,N,Y,0,112500.0,497520.0,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-22478,365243,
100899,0,F,N,N,1,67500.0,225000.0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-14164,-750,Sales staff
100900,0,F,N,Y,0,67500.0,103855.5,94500.0,Working,Higher education,Married,House / apartment,0.019101,-17254,-796,
100901,0,F,N,Y,1,81000.0,76500.0,76500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0.028663,-15463,-687,
100902,1,F,N,Y,0,117000.0,770292.0,688500.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.019688999999999998,-21838,365243,
100903,0,F,N,Y,1,135000.0,574785.0,436500.0,Working,Secondary / secondary special,Married,House / apartment,0.031329,-17432,-3797,Medicine staff
100904,0,F,N,Y,1,45000.0,348264.0,315000.0,Working,Secondary / secondary special,Married,House / apartment,0.0071200000000000005,-17876,-344,Sales staff
100905,0,F,N,Y,0,252000.0,180000.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-13291,-143,Core staff
100906,0,F,N,N,0,337500.0,814041.0,679500.0,Working,Secondary / secondary special,Married,House / apartment,0.072508,-15113,-1076,Laborers
100907,0,F,Y,N,2,81000.0,490536.0,405000.0,Working,Secondary / secondary special,Married,House / apartment,0.006296,-16309,-3725,
100908,0,F,N,Y,0,225000.0,781920.0,675000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.003069,-17523,-2207,Cooking staff
100909,0,F,N,Y,0,135000.0,229500.0,229500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.026392000000000002,-20193,365243,
100911,0,M,N,N,0,360000.0,270000.0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-8604,-594,Core staff
100912,0,M,N,Y,2,225000.0,254700.0,225000.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-10582,-2136,Waiters/barmen staff
100914,0,M,Y,Y,0,337500.0,900000.0,900000.0,Commercial associate,Higher education,Married,House / apartment,0.0228,-21910,-4800,Core staff
100915,0,F,N,Y,1,63000.0,284400.0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,0.00963,-10548,-215,Managers
100916,0,F,N,Y,1,180000.0,403330.5,333000.0,State servant,Higher education,Civil marriage,House / apartment,0.010276,-9927,-1492,Core staff
100917,0,F,N,Y,0,108000.0,760225.5,679500.0,Working,Secondary / secondary special,Married,House / apartment,0.019688999999999998,-15317,-2258,Sales staff
100919,0,F,N,N,0,48600.0,229500.0,229500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999998,-23039,365243,
100920,0,M,Y,Y,3,112500.0,832500.0,832500.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13765,-1806,Drivers
100921,0,F,N,N,0,112500.0,675000.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-16860,-711,Medicine staff
100922,0,F,N,Y,0,90000.0,238500.0,238500.0,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,0.015221,-21738,365243,
100923,0,F,Y,Y,2,270000.0,284256.0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007114,-12333,-502,Cleaning staff
100924,0,M,N,Y,0,202500.0,1317357.0,1129500.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14897,-1064,Drivers
100925,0,F,N,N,0,99000.0,1288350.0,1125000.0,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-11726,-1643,Core staff
100926,0,F,N,N,0,90000.0,364896.0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,0.009334,-15300,-4700,Laborers
100927,0,F,N,Y,0,135000.0,1350000.0,1350000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-16797,-868,Sales staff
100928,0,M,Y,Y,1,112500.0,95940.0,90000.0,Working,Higher education,Married,House / apartment,0.008625,-14238,-3386,Accountants
100929,0,F,N,Y,0,81000.0,517500.0,517500.0,Working,Secondary / secondary special,Married,House / apartment,0.00823,-16037,-3021,Core staff
100930,0,F,N,Y,2,135000.0,607050.0,562500.0,Commercial associate,Higher education,Married,House / apartment,0.00702,-14774,-791,Laborers
100932,0,F,N,Y,0,202500.0,675000.0,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-18013,-2010,Laborers
100933,0,F,Y,Y,0,112500.0,162000.0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.005084,-14259,-1858,
100934,0,F,N,Y,1,135000.0,180000.0,180000.0,Working,Higher education,Civil marriage,House / apartment,0.01885,-11649,-1015,High skill tech staff
100935,0,M,Y,Y,0,225000.0,644427.0,576000.0,Commercial associate,Higher education,Married,House / apartment,0.005084,-12406,-960,High skill tech staff
100936,1,F,N,Y,0,76500.0,390960.0,337500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.007273999999999999,-22167,365243,
100937,0,M,Y,Y,0,270000.0,450000.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.014519999999999998,-14740,-249,Drivers
100938,0,M,Y,N,0,112500.0,178213.5,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-23236,365243,
100939,0,F,N,N,0,67500.0,673875.0,562500.0,Working,Higher education,Married,House / apartment,0.020246,-16683,-1684,Medicine staff
100940,0,F,Y,N,0,54000.0,101880.0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,0.019101,-19227,-1542,Core staff
100941,0,F,N,Y,0,180000.0,508495.5,454500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-19133,365243,
100942,0,F,N,Y,0,261000.0,503676.0,382500.0,Working,Higher education,Married,House / apartment,0.018029,-15301,-7655,Core staff
100943,0,F,N,N,0,135000.0,189621.0,144000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.02461,-16228,-402,Sales staff
100944,0,M,N,N,1,189000.0,1054935.0,904500.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-11700,-404,Managers
100945,1,F,N,Y,0,202500.0,1210500.0,1210500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019688999999999998,-14702,-238,
100946,0,M,N,N,0,112500.0,808650.0,675000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.014519999999999998,-23079,365243,
100947,0,M,Y,Y,0,153000.0,380533.5,328500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-9694,-1508,Core staff
100948,0,M,Y,Y,0,112500.0,337500.0,337500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-17852,365243,
100949,0,F,N,Y,1,315000.0,657886.5,621000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-13850,-7107,Laborers
100950,0,F,N,N,0,157500.0,225000.0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.010032,-11218,-2411,
100951,0,M,N,Y,0,112500.0,224136.0,198000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019688999999999998,-9455,-975,Low-skill Laborers
100954,0,F,N,Y,0,382500.0,585000.0,585000.0,Working,Higher education,Single / not married,House / apartment,0.025164,-19919,-11807,IT staff
100955,0,F,N,Y,0,112500.0,101880.0,90000.0,Pensioner,Lower secondary,Single / not married,House / apartment,0.030755,-22321,365243,
100956,0,F,N,Y,0,157500.0,587623.5,544500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.00496,-16940,-1533,Core staff
100957,0,F,Y,Y,0,315000.0,927571.5,859500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.007273999999999999,-10014,-1779,
100958,0,F,Y,Y,1,135000.0,533668.5,477000.0,Working,Secondary / secondary special,Married,House / apartment,0.0038130000000000004,-16656,-984,High skill tech staff
100959,0,F,Y,Y,2,90000.0,225000.0,225000.0,State servant,Higher education,Married,House / apartment,0.028663,-14664,-5553,
100960,0,F,N,Y,0,135000.0,343800.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-14565,-1685,Laborers
100961,0,M,N,Y,0,81000.0,360000.0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702,-12024,-992,Laborers
100962,0,F,Y,N,1,135000.0,787131.0,679500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.025164,-10534,-2287,High skill tech staff
100963,1,F,N,Y,0,112500.0,1002456.0,810000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-20527,-395,
100964,0,F,N,Y,0,112500.0,327024.0,270000.0,Working,Higher education,Married,House / apartment,0.022625,-12956,-63,
100966,0,F,N,Y,1,63000.0,47970.0,45000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.019688999999999998,-13465,-299,Cooking staff
100967,0,M,Y,Y,0,283500.0,1149210.0,1003500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.005313,-18493,-1625,Drivers
100968,0,F,Y,Y,1,90000.0,1035832.5,904500.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-11083,-1516,Sales staff
100969,0,F,N,Y,0,216000.0,485640.0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.072508,-8545,-213,
100971,1,F,Y,N,1,180000.0,948582.0,679500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.072508,-11073,-233,Accountants
100972,0,F,N,Y,0,202500.0,1264428.0,990000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-17641,-710,
100973,0,F,N,Y,0,202500.0,970380.0,810000.0,State servant,Secondary / secondary special,Married,House / apartment,0.009175,-17825,-2640,Security staff
100974,0,F,N,N,0,135000.0,219042.0,193500.0,Pensioner,Higher education,Widow,House / apartment,0.072508,-25059,365243,
100975,0,F,Y,Y,1,157500.0,225000.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-15981,-959,Accountants
100976,0,F,Y,Y,0,126000.0,1008117.0,841500.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-11001,-111,Sales staff
100977,0,F,Y,Y,0,90000.0,900000.0,900000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-20693,365243,
100978,0,F,Y,N,0,67500.0,508495.5,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.010556,-17899,-3636,Sales staff
100979,0,F,N,Y,0,157500.0,450000.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-17924,-1285,Sales staff
100980,0,F,N,Y,1,81000.0,81000.0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.008625,-10973,-505,Sales staff
100981,0,F,N,N,0,67500.0,312768.0,270000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.019688999999999998,-21516,365243,
100985,0,M,Y,Y,1,225000.0,1574532.0,1350000.0,Working,Secondary / secondary special,Married,House / apartment,0.010032,-17468,-5303,Drivers
100986,0,M,Y,Y,0,180000.0,640080.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.010147,-17231,-3683,Drivers
100988,0,M,Y,Y,0,180000.0,1350000.0,1350000.0,Working,Higher education,Single / not married,House / apartment,0.028663,-8664,-756,High skill tech staff
100989,0,F,Y,Y,1,112500.0,143910.0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.019688999999999998,-11869,-2034,Sales staff
100990,0,M,N,Y,2,157500.0,862560.0,720000.0,Working,Secondary / secondary special,Married,House / apartment,0.019688999999999998,-14391,-3952,Drivers
100991,0,M,N,Y,1,117000.0,474048.0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-14601,-4174,Security staff
100992,1,M,N,N,2,135000.0,203760.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12755,-1453,Laborers
100993,0,F,N,Y,1,67500.0,765000.0,765000.0,Working,Secondary / secondary special,Married,House / apartment,0.014519999999999998,-14276,-7508,Laborers
100994,0,F,N,N,0,112500.0,888840.0,675000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.019688999999999998,-20071,-1689,Laborers
100995,0,F,Y,N,2,157500.0,450000.0,450000.0,Working,Higher education,Single / not married,House / apartment,0.006296,-19860,-2303,Cooking staff
100996,1,F,N,N,1,94500.0,675000.0,675000.0,State servant,Higher education,Married,House / apartment,0.01885,-11952,-1087,Sales staff
100999,0,M,Y,N,0,450000.0,2125953.0,1984500.0,Commercial associate,Higher education,Single / not married,With parents,0.072508,-10121,-1354,High skill tech staff
101000,0,M,N,Y,1,157500.0,592560.0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-11574,-438,Core staff
101001,0,F,N,N,2,157500.0,1024740.0,900000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.011656999999999999,-12294,-1623,Sales staff
101003,0,M,Y,Y,0,247500.0,407745.0,382500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-14471,-743,Managers
101004,0,F,Y,Y,1,112500.0,1215000.0,1215000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005144,-15044,-197,Laborers
101006,0,F,N,N,0,180000.0,540000.0,540000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.025164,-22839,365243,
101007,0,F,Y,N,0,202500.0,728460.0,675000.0,Working,Higher education,Separated,House / apartment,0.018634,-15140,-683,Private service staff
101009,0,F,N,Y,0,90000.0,239850.0,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.015221,-14105,-176,Sales staff
101010,0,F,N,N,0,67500.0,381528.0,315000.0,Working,Secondary / secondary special,Married,House / apartment,0.006207,-11041,-482,
101011,0,F,N,Y,0,112500.0,900000.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-19367,-1943,
101012,0,F,N,N,0,112500.0,755190.0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-17295,-1670,Sales staff
101013,0,M,Y,Y,1,202500.0,518562.0,463500.0,Working,Higher education,Married,House / apartment,0.025164,-14077,-1619,Laborers
101014,0,F,Y,N,0,225000.0,1002870.0,922500.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,-14102,-3067,Laborers
101015,0,F,N,Y,1,121500.0,755190.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.00702,-18397,-524,Sales staff
101016,0,M,Y,Y,0,315000.0,1546020.0,1350000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00823,-22443,-8373,Managers
101017,0,F,Y,Y,0,135000.0,135000.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0038179999999999998,-21525,365243,
101018,0,M,Y,Y,0,238500.0,834048.0,720000.0,Working,Higher education,Married,House / apartment,0.0038130000000000004,-16101,-8506,Managers
101019,0,F,N,Y,0,382500.0,720000.0,720000.0,Working,Secondary / secondary special,Married,House / apartment,0.019688999999999998,-21493,-5582,Medicine staff
101022,0,F,N,Y,0,112500.0,675000.0,675000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-22251,365243,
101023,0,M,Y,Y,0,180000.0,640080.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,-21057,-6281,Laborers
101027,0,M,Y,Y,0,135000.0,545040.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-18007,-1403,Laborers
101028,0,F,N,Y,1,112500.0,886500.0,886500.0,Commercial associate,Higher education,Married,House / apartment,0.014519999999999998,-13818,-5378,
101029,0,M,Y,Y,0,315000.0,675000.0,675000.0,Working,Higher education,Married,House / apartment,0.018801,-20719,-3090,
101030,0,F,Y,Y,0,67500.0,900000.0,900000.0,Working,Higher education,Married,House / apartment,0.007273999999999999,-15883,-1476,Core staff
101032,0,F,N,Y,0,195750.0,704844.0,630000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019688999999999998,-21280,-1867,
101033,0,F,N,Y,0,99000.0,942300.0,675000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.019688999999999998,-21204,-1105,Sales staff
101034,0,F,Y,Y,1,112500.0,664299.0,567000.0,Commercial associate,Incomplete higher,Married,House / apartment,0.030755,-11411,-180,Laborers
101035,0,F,N,N,0,67500.0,90000.0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.018209,-21590,365243,
101036,0,M,N,Y,0,225000.0,474048.0,360000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.008019,-11264,-220,Security staff
101037,0,F,N,N,0,247500.0,747000.0,747000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.026392000000000002,-22346,365243,
101038,0,M,Y,Y,0,180000.0,675000.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-19002,-1276,Laborers
101039,0,F,Y,Y,0,315000.0,1024740.0,900000.0,Commercial associate,Higher education,Married,House / apartment,0.030755,-16892,-102,Accountants
101040,0,M,Y,Y,1,157500.0,635962.5,549000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-23064,365243,
101042,1,F,N,Y,1,81000.0,521280.0,450000.0,Working,Higher education,Married,House / apartment,0.026392000000000002,-15181,-3002,Sales staff
101043,0,F,N,Y,0,94500.0,74182.5,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-20186,365243,
101044,0,F,N,Y,1,157500.0,1097676.0,958500.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-15085,-8508,Laborers
101045,0,F,Y,N,0,67500.0,180000.0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00733,-15928,-1920,Low-skill Laborers
101046,0,F,N,Y,0,112500.0,337500.0,337500.0,Working,Secondary / secondary special,Married,House / apartment,0.018634,-15839,-2224,Laborers
101047,0,F,Y,Y,0,94500.0,284400.0,225000.0,Working,Higher education,Single / not married,House / apartment,0.006670999999999999,-13646,-1470,Secretaries
101048,0,M,Y,N,0,202500.0,1029681.0,859500.0,Working,Secondary / secondary special,Married,House / apartment,0.031329,-16600,-3210,Managers
101049,0,M,Y,Y,0,99000.0,104256.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-10729,-411,Drivers
101050,0,F,N,Y,0,157500.0,1185282.0,1035000.0,Working,Secondary / secondary special,Married,House / apartment,0.018029,-19533,-561,
101052,0,F,N,Y,0,135000.0,180000.0,180000.0,Working,Higher education,Single / not married,House / apartment,0.025164,-7859,-628,Sales staff
101053,0,F,N,N,0,135000.0,254700.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.0060079999999999995,-11272,-233,Sales staff
101054,0,F,N,Y,0,112500.0,454500.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-18452,-11674,
101058,0,F,N,N,2,90000.0,900000.0,900000.0,Working,Secondary / secondary special,Married,With parents,0.001417,-15017,-5143,
101059,0,M,Y,Y,0,225000.0,454500.0,454500.0,Working,Higher education,Married,House / apartment,0.019688999999999998,-12229,-4078,High skill tech staff
101060,0,M,N,N,0,270000.0,1546020.0,1350000.0,Working,Higher education,Married,Municipal apartment,0.008625,-13928,-1164,
101061,0,F,N,Y,0,162000.0,284400.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-17648,-5042,Laborers
101062,0,F,Y,Y,1,135000.0,206271.0,193500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-15202,-1876,High skill tech staff
101063,1,M,Y,N,2,202500.0,755190.0,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.006670999999999999,-13955,-165,
101065,0,M,Y,N,0,121500.0,370629.0,306000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.022625,-19517,-2105,Laborers
101066,0,F,N,N,1,112500.0,405000.0,405000.0,Working,Higher education,Married,House / apartment,0.022625,-8880,-1579,Core staff
101067,0,F,Y,Y,0,225000.0,450000.0,450000.0,Working,Higher education,Married,House / apartment,0.008068,-12093,-985,Sales staff
101068,0,F,Y,Y,2,67500.0,900000.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14300,-1264,Laborers
101069,0,M,Y,Y,0,225000.0,679500.0,679500.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-18735,-1717,Sales staff
101070,0,M,Y,Y,0,157500.0,1125000.0,1125000.0,Working,Higher education,Married,House / apartment,0.019101,-20426,-375,Drivers
101071,0,M,Y,Y,0,135000.0,414792.0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.011703,-15241,-184,Core staff
101072,0,F,N,Y,0,180000.0,945000.0,945000.0,Working,Higher education,Single / not married,House / apartment,0.026392000000000002,-17660,-6587,Core staff
101073,1,F,Y,N,0,540000.0,485640.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.008473999999999999,-14122,-1397,Managers
101074,0,M,Y,Y,0,173250.0,765261.0,684000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.030755,-15787,-5542,Drivers
101075,0,F,N,Y,0,121500.0,533668.5,477000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.072508,-16265,-2336,Cooking staff
101076,1,F,N,Y,0,126000.0,324216.0,256500.0,Working,Secondary / secondary special,Widow,House / apartment,0.008473999999999999,-16015,-2891,
101077,0,M,Y,Y,0,202500.0,720000.0,720000.0,Commercial associate,Higher education,Married,House / apartment,0.026392000000000002,-16360,-1085,Drivers
101078,0,F,N,N,1,90000.0,225000.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13670,-1179,
101080,0,F,N,N,0,90000.0,207396.0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,0.008068,-8935,-264,Sales staff
101081,0,M,N,Y,0,117000.0,1061599.5,927000.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-20836,-3003,Laborers
101082,0,F,N,Y,1,270000.0,545040.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.002506,-14562,-2149,Core staff
101083,0,F,N,N,0,117000.0,450000.0,450000.0,State servant,Higher education,Married,House / apartment,0.018209,-10476,-1235,
101084,0,M,Y,Y,1,157500.0,531706.5,459000.0,Working,Secondary / secondary special,Married,House / apartment,0.010147,-10867,-1344,Laborers
101085,0,F,Y,Y,0,182250.0,900000.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,-13233,-4459,Medicine staff
101086,0,M,Y,N,0,135000.0,225000.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-8587,-942,Drivers
101088,0,F,N,N,0,166500.0,225000.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-17650,-5086,
101089,0,F,N,N,0,157500.0,562500.0,562500.0,State servant,Secondary / secondary special,Widow,House / apartment,0.01885,-19642,-9868,Medicine staff
101091,0,M,N,N,0,157500.0,1024740.0,900000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.014464,-20289,365243,
101093,1,F,N,Y,0,166500.0,152820.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-9082,-1247,High skill tech staff
101094,0,F,N,Y,0,112500.0,819432.0,684000.0,Working,Secondary / secondary special,Widow,House / apartment,0.028663,-23643,-3326,Sales staff
101095,0,F,N,N,0,67500.0,450000.0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.0105,-21192,-10269,High skill tech staff
101096,1,M,N,Y,0,112500.0,550980.0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-8824,-757,Laborers
101098,0,F,Y,N,1,180000.0,1096020.0,900000.0,Working,Higher education,Civil marriage,House / apartment,0.019688999999999998,-11215,-298,Sales staff
101100,0,F,N,N,0,135000.0,315000.0,315000.0,Working,Higher education,Single / not married,House / apartment,0.008865999999999999,-10769,-477,Core staff
101101,0,M,N,Y,0,247500.0,270000.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.010032,-19419,-1523,Drivers
101102,0,F,N,Y,2,90000.0,500211.0,463500.0,Commercial associate,Higher education,Married,House / apartment,0.005084,-13141,-168,Accountants
101103,0,F,N,N,0,193500.0,715095.0,675000.0,Commercial associate,Incomplete higher,Married,House / apartment,0.011656999999999999,-11742,-1866,
101104,0,F,N,Y,0,124200.0,538704.0,481500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.035792000000000004,-22925,365243,
101105,0,F,N,Y,0,112500.0,157500.0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-10453,-805,Sales staff
101106,0,M,N,Y,0,157500.0,824242.5,666000.0,Working,Secondary / secondary special,Married,House / apartment,0.018801,-19452,-2273,Low-skill Laborers
101108,0,M,N,Y,0,180000.0,450000.0,450000.0,Working,Higher education,Single / not married,House / apartment,0.016612000000000002,-11239,-387,Managers
101109,0,M,Y,N,0,135000.0,781920.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.004849,-13461,-3164,Drivers
101110,0,F,Y,N,2,135000.0,755190.0,675000.0,Commercial associate,Higher education,Married,House / apartment,0.02461,-13529,-3764,
101111,0,F,Y,Y,0,225000.0,854896.5,702000.0,Commercial associate,Secondary / secondary special,Married,With parents,0.0228,-10209,-3268,Accountants
101112,0,F,N,Y,0,202500.0,247500.0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018634,-15521,-1917,Accountants
101113,0,F,N,Y,0,400500.0,1125000.0,1125000.0,State servant,Higher education,Separated,House / apartment,0.031329,-18591,-9288,High skill tech staff
101114,0,F,Y,Y,0,360000.0,754740.0,630000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.030755,-12409,-1286,
101115,0,M,Y,Y,1,202500.0,266652.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0.008865999999999999,-10218,-313,
101116,0,F,Y,Y,0,135000.0,352044.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0.009175,-14390,-2468,Medicine staff
101117,0,F,N,N,0,144000.0,585000.0,585000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.02461,-18656,365243,
101119,0,M,Y,Y,1,202500.0,350581.5,333000.0,Working,Higher education,Married,House / apartment,0.031329,-10128,-3090,Laborers
101120,0,M,N,Y,0,225000.0,270000.0,270000.0,Working,Secondary / secondary special,Widow,House / apartment,0.026392000000000002,-15267,-1393,Laborers
101121,1,M,N,Y,2,180000.0,436032.0,360000.0,Working,Secondary / secondary special,Married,House / apartment,0.002506,-15481,-207,Laborers
101122,0,F,N,N,1,90000.0,640458.0,517500.0,State servant,Higher education,Civil marriage,House / apartment,0.018029,-12198,-2058,Core staff
101123,0,F,Y,Y,0,54000.0,188685.0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-20266,365243,
101124,0,F,N,N,0,103500.0,848745.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-21647,-4572,
101127,1,M,Y,N,0,211500.0,835380.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.004849,-16492,-2128,Laborers
101129,0,F,Y,Y,0,207000.0,1006920.0,900000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.072508,-23282,365243,
101130,0,F,Y,Y,0,67500.0,203760.0,180000.0,Pensioner,Higher education,Married,House / apartment,0.01885,-24103,365243,
